Year	Plot	Geno	Rep	Superblock	Block	Row	Col	Check	new	C	Anthesis	Silking	Planting	da	ds	a_s	GDD_a	GDD_s
2016	16A1051	Me135	3	1	4	17	19	99	1	Panel	12-Aug	12-Aug						
2016	16A1052	W5543	3	1	4	18	19	99	1	Panel	12-Aug	13-Aug						
2016	16A1053	Check2	3	1	4	19	19	2	0	Check	15-Aug	15-Aug						
2016	16A1054	V781	3	1	4	20	19	99	1	Panel	30-Aug	30-Aug						
2016	16A1055	FILL	3	1	4	21	19	99	1	Check	20-Aug	20-Aug						
2016	16A1056	Fa32B	3	1	4	22	19	99	1	Panel	20-Aug	22-Aug						
2016	16A1057	Wh04036V	3	1	5	22	18	99	1	Panel	23-Aug	23-Aug						
2016	16A1058	81-1	3	1	5	21	18	99	1	Panel	22-Aug	30-Aug						
2016	16A1059	Wh93017	3	1	5	20	18	99	1	Panel	4-Aug	5-Aug						
2016	16A1060	W822GSe	3	1	5	19	18	99	1	Panel	2-Aug	2-Aug						
2016	16A1061	We09402	3	1	5	18	18	99	1	Panel	4-Aug	4-Aug						
2016	16A1062	Check2	3	1	5	17	18	2	0	Check	16-Aug	17-Aug						
2016	16A1063	VIA5492	3	1	5	16	18	99	1	Panel	10-Aug	17-Aug						
2016	16A1064	Wh10140R	3	1	5	15	18	99	1	Panel	1-Sep	29-Aug						
2016	16A1065	Wh96011	3	1	5	14	18	99	1	Panel	17-Aug	22-Aug						
2016	16A1066	Wh08022	3	1	5	13	18	99	1	Panel	17-Aug	17-Aug						
2016	16A1067	LUTHER HILL	3	1	5	12	18	99	1	Panel	15-Aug	15-Aug						
2016	16A1068	Check1	3	1	5	11	18	1	0	Check	8-Aug	12-Aug						
2016	16A1069	Me2	3	1	5	10	18	99	1	Panel	30-Aug	30-Aug						
2016	16A1070	Wh10035R	3	1	5	9	18	99	1	Panel	10-Aug	12-Aug						
2016	16A1071	We06409b	3	1	5	8	18	99	1	Panel	12-Aug	17-Aug						
2016	16A1072	We05401	3	1	5	7	18	99	1	Panel	2-Aug	4-Aug						
2016	16A1073	SD883	3	1	5	6	18	99	1	Panel	19-Aug	22-Aug						
2016	16A1074	IL453b	3	1	5	5	18	99	1	Panel	18-Aug	23-Aug						
2016	16A1075	FILL	3	1	5	4	18	99	1	Check	11-Aug	11-Aug						
2016	16A1076	Wh00033	3	1	5	3	18	99	1	Panel	15-Aug	15-Aug						
2016	16A1077	Wuh07186i	3	1	5	2	18	99	1	Panel	15-Aug	17-Aug						
2016	16A1078	FILL	3	1	5	1	18	99	1	Check	13-Aug	17-Aug						
2016	16A1079	IL279AxRp1d	3	2	6	1	17	99	1	Panel	29-Aug	29-Aug						
2016	16A1080	SD469	3	2	6	2	17	99	1	Panel	13-Aug	16-Aug						
2016	16A1081	If825	3	2	6	3	17	99	1	Panel	13-Aug	11-Aug						
2016	16A1082	Wh10216V	3	2	6	4	17	99	1	Panel	30-Aug	30-Aug						
2016	16A1083	MDM-21	3	2	6	5	17	99	1	Panel	24-Aug	25-Aug						
2016	16A1084	Wh05066a	3	2	6	6	17	99	1	Panel	13-Aug	13-Aug						
2016	16A1085	P39b	3	2	6	7	17	99	1	Panel	12-Aug	15-Aug						
2016	16A1086	Wh92054	3	2	6	8	17	99	1	Panel	15-Aug	13-Aug						
2016	16A1087	W6720-1	3	2	6	9	17	99	1	Panel	19-Aug	20-Aug						
2016	16A1088	AS11	3	2	6	10	17	99	1	Panel	16-Aug	16-Aug						
2016	16A1089	IL27a	3	2	6	11	17	99	1	Panel	24-Aug	24-Aug						
2016	16A1090	EP85	3	2	6	12	17	99	1	Panel	15-Aug	16-Aug						
2016	16A1091	257A9	3	2	6	13	17	99	1	Panel	30-Aug	30-Aug						
2016	16A1092	SC1441	3	2	6	14	17	99	1	Panel	30-Aug	30-Aug						
2016	16A1093	IL318a	3	2	6	15	17	99	1	Panel	18-Aug	23-Aug						
2016	16A1094	Ma32	3	2	6	16	17	99	1	Panel	30-Aug	30-Aug						
2016	16A1095	SD226	3	2	6	17	17	99	1	Panel	9-Aug	12-Aug						
2016	16A1096	IL779a	3	2	6	18	17	99	1	Panel	29-Aug	29-Aug						
2016	16A1097	IL751a	3	2	6	19	17	99	1	Panel	30-Aug	30-Aug						
2016	16A1098	Check3	3	2	6	20	17	3	0	Check	13-Aug	15-Aug						
2016	16A1099	Check2	3	2	6	21	17	2	0	Check	15-Aug	19-Aug						
2016	16A1100	Wuh07469i	3	2	6	22	17	99	1	Panel	30-Aug	30-Aug						
2016	16A1101	FILL	3	2	7	1	15	99	1	Check	15-Aug	16-Aug						
2016	16A1102	Wh09126R	3	2	7	2	15	99	1	Panel	5-Aug	10-Aug						
2016	16A1103	FILL	3	2	7	3	15	99	1	Check	11-Aug	11-Aug						
2016	16A1104	83610b	3	2	7	4	15	99	1	Panel	15-Aug	13-Aug						
2016	16A1105	Wh09126R	3	2	7	5	15	99	1	Panel	4-Aug	4-Aug						
2016	16A1106	W85	3	2	7	6	15	99	1	Panel	5-Aug	9-Aug						
2016	16A1107	Ia5261	3	2	7	7	15	99	1	Panel	19-Aug	20-Aug						
2016	16A1108	FILL	3	2	7	8	15	99	1	Check	13-Aug	13-Aug						
2016	16A1109	We02412	3	2	7	9	15	99	1	Panel	17-Aug	17-Aug						
2016	16A1110	IL611a	3	2	7	10	15	99	1	Panel	22-Aug	23-Aug						
2016	16A1111	IL607a	3	2	7	11	15	99	1	Panel	17-Aug	17-Aug						
2016	16A1112	IL713a	3	2	7	12	15	99	1	Panel	26-Aug	29-Aug						
2016	16A1113	IL104g	3	2	7	13	15	99	1	Panel	30-Aug	30-Aug						
2016	16A1114	P39Goodman-Buckler	3	2	7	14	15	99	1	Panel	17-Aug	22-Aug						
2016	16A1115	A684	3	2	7	15	15	99	1	Panel	13-Aug	18-Aug						
2016	16A1116	Check3	3	2	7	16	15	3	0	Check	20-Aug	25-Aug						
2016	16A1117	P39a	3	2	7	17	15	99	1	Panel	22-Aug	25-Aug						
2016	16A1118	471-U6	3	2	7	18	15	99	1	Panel	1-Sep	1-Sep						
2016	16A1119	IL797a	3	2	7	19	15	99	1	Panel	22-Aug	25-Aug						
2016	16A1120	MDM-12	3	2	7	20	15	99	1	Panel	26-Aug	29-Aug						
2016	16A1121	Check2	3	2	7	21	15	2	0	Check	26-Aug	29-Aug						
2016	16A1122	IL618b	3	2	7	22	15	99	1	Panel	22-Aug	24-Aug						
2016	16A1123	EP62	3	2	8	22	16	99	1	Panel	15-Aug	23-Aug						
2016	16A1124	IaEV3002	3	2	8	21	16	99	1	Panel	15-Aug	16-Aug						
2016	16A1125	C7e	3	2	8	20	16	99	1	Panel	30-Aug	30-Aug						
2016	16A1126	IL764b	3	2	8	19	16	99	1	Panel	25-Aug	25-Aug						
2016	16A1127	P39xRp1d	3	2	8	18	16	99	1	Panel	17-Aug	22-Aug						
2016	16A1128	IL557a	3	2	8	17	16	99	1	Panel	17-Aug	26-Aug						
2016	16A1129	MDM-17	3	2	8	16	16	99	1	Panel	26-Aug	29-Aug						
2016	16A1130	If853	3	2	8	15	16	99	1	Panel	25-Aug	29-Aug						
2016	16A1131	W6786	3	2	8	14	16	99	1	Panel	30-Aug	30-Aug						
2016	16A1132	IL707a	3	2	8	13	16	99	1	Panel	26-Aug	29-Aug						
2016	16A1133	Check2	3	2	8	12	16	2	0	Check	11-Aug	11-Aug						
2016	16A1134	IL437a	3	2	8	11	16	99	1	Panel	25-Aug	26-Aug						
2016	16A1135	FILL	3	2	8	10	16	99	1	Check	19-Aug	22-Aug						
2016	16A1136	IL800a	3	2	8	9	16	99	1	Panel	30-Aug	30-Aug						
2016	16A1137	Il101t	3	2	8	8	16	99	1	Panel	18-Aug	18-Aug						
2016	16A1138	A7	3	2	8	7	16	99	1	Panel	16-Aug	20-Aug						
2016	16A1139	Fa56A	3	2	8	6	16	99	1	Panel	9-Aug	10-Aug						
2016	16A1140	Check3	3	2	8	5	16	3	0	Check	19-Aug	19-Aug						
2016	16A1141	We01407	3	2	8	4	16	99	1	Panel	22-Aug	22-Aug						
2016	16A1142	IL747b	3	2	8	3	16	99	1	Panel	12-Aug	16-Aug						
2016	16A1143	P51xRp1d	3	2	8	2	16	99	1	Panel	16-Aug	18-Aug						
2016	16A1144	We05410	3	2	8	1	16	99	1	Panel	9-Aug	9-Aug						
2016	16A1145	SD176	3	2	9	22	14	99	1	Panel	10-Aug	12-Aug						
2016	16A1146	CTS62	3	2	9	21	14	99	1	Panel	29-Aug	29-Aug						
2016	16A1147	MR14	3	2	9	20	14	99	1	Panel	13-Aug	15-Aug						
2016	16A1148	Ia5125	3	2	9	19	14	99	1	Panel	16-Aug	Not Silking						
2016	16A1149	Wh08092	3	2	9	18	14	99	1	Panel	30-Aug	30-Aug						
2016	16A1150	P39	3	2	9	17	14	99	1	Panel	11-Aug	15-Aug						
2016	16A1151	ILB5870	3	2	9	16	14	99	1	Panel	16-Aug	18-Aug						
2016	16A1152	P39LE-261:61	3	2	9	15	14	99	1	Panel	16-Aug	18-Aug						
2016	16A1153	IL451b	3	2	9	14	14	99	1	Panel	18-Aug	24-Aug						
2016	16A1154	Wu99811	3	2	9	13	14	99	1	Panel	26-Aug	25-Aug						
2016	16A1155	IL515a	3	2	9	12	14	99	1	Panel	22-Aug	24-Aug						
2016	16A1156	IL354a	3	2	9	11	14	99	1	Panel	20-Aug	22-Aug						
2016	16A1157	34f	3	2	9	10	14	99	1	Panel	20-Aug	22-Aug						
2016	16A1158	Wh98063	3	2	9	9	14	99	1	Panel	15-Aug	18-Aug						
2016	16A1159	IL776a	3	2	9	8	14	99	1	Panel	30-Aug	30-Aug						
2016	16A1160	MDM-9	3	2	9	7	14	99	1	Panel	16-Aug	16-Aug						
2016	16A1161	R839	3	2	9	6	14	99	1	Panel	18-Aug	24-Aug						
2016	16A1162	Check3	3	2	9	5	14	3	0	Check	22-Aug	22-Aug						
2016	16A1163	ILB6011	3	2	9	4	14	99	1	Panel	25-Aug	25-Aug						
2016	16A1164	Check2	3	2	9	3	14	2	0	Check	15-Aug	15-Aug						
2016	16A1165	IP39	3	2	9	2	14	99	1	Panel	16-Aug	18-Aug						
2016	16A1166	Wh09075	3	2	9	1	14	99	1	Panel	30-Aug	30-Aug						
2016	16A1167	P51B	3	2	10	1	13	99	1	Panel	15-Aug	19-Aug						
2016	16A1168	Ind.5817	3	2	10	2	13	99	1	Panel	11-Aug	12-Aug						
2016	16A1169	Wh10173V	3	2	10	3	13	99	1	Panel	15-Aug	22-Aug						
2016	16A1170	Wh10231V	3	2	10	4	13	99	1	Panel	30-Aug	30-Aug						
2016	16A1171	Wuh09093i	3	2	10	5	13	99	1	Panel	12-Aug	15-Aug						
2016	16A1172	We09413	3	2	10	6	13	99	1	Panel	13-Aug	15-Aug						
2016	16A1173	P39LE-253:60	3	2	10	7	13	99	1	Panel	16-Aug	22-Aug						
2016	16A1174	M6411	3	2	10	8	13	99	1	Panel	17-Aug	26-Aug						
2016	16A1175	We06410	3	2	10	9	13	99	1	Panel	15-Aug	16-Aug						
2016	16A1176	NJ159	3	2	10	10	13	99	1	Panel	13-Aug	15-Aug						
2016	16A1177	Check3	3	2	10	11	13	3	0	Check	22-Aug	26-Aug						
2016	16A1178	C8w	3	2	10	12	13	99	1	Panel	11-Aug	11-Aug						
2016	16A1179	Wh10034R	3	2	10	13	13	99	1	Panel	9-Aug	11-Aug						
2016	16A1180	We05411	3	2	10	14	13	99	1	Panel	30-Aug	30-Aug						
2016	16A1181	IL696a	3	2	10	15	13	99	1	Panel	7-Sep	7-Sep						
2016	16A1182	B5765	3	2	10	16	13	99	1	Panel	29-Aug	1-Sep						
2016	16A1183	C40	3	2	10	17	13	99	1	Panel	29-Aug	29-Aug						
2016	16A1184	IL47A	3	2	10	18	13	99	1	Panel	26-Aug	26-Aug						
2016	16A1185	IL767b	3	2	10	19	13	99	1	Panel	26-Aug	29-Aug						
2016	16A1186	IL773a	3	2	10	20	13	99	1	Panel	29-Aug	30-Aug						
2016	16A1187	Check2	3	2	10	21	13	2	0	Check	19-Aug	19-Aug						
2016	16A1188	IL776a	3	2	10	22	13	99	1	Panel	26-Aug	30-Aug						
2016	16A1189	IL124a	3	2	11	22	12	99	1	Panel	19-Aug	22-Aug						
2016	16A1190	MDM-1	3	2	11	21	12	99	1	Panel	1-Sep	1-Sep						
2016	16A1191	Wh07061a	3	2	11	20	12	99	1	Panel	22-Aug	22-Aug						
2016	16A1192	P39LE-261	3	2	11	19	12	99	1	Panel	20-Aug	23-Aug						
2016	16A1193	IL615a	3	2	11	18	12	99	1	Panel	30-Aug	30-Aug						
2016	16A1194	R851	3	2	11	17	12	99	1	Panel	22-Aug	22-Aug						
2016	16A1195	Check2	3	2	11	16	12	2	0	Check	22-Aug	24-Aug						
2016	16A1196	83612b	3	2	11	15	12	99	1	Panel	24-Aug	26-Aug						
2016	16A1197	SD592	3	2	11	14	12	99	1	Panel	17-Aug	18-Aug						
2016	16A1198	IaEV3004	3	2	11	13	12	99	1	Panel	30-Aug	30-Aug						
2016	16A1199	SD908	3	2	11	12	12	99	1	Panel	30-Aug	30-Aug						
2016	16A1200	IaCG4189	3	2	11	11	12	99	1	Panel	22-Aug	26-Aug						
2016	16A1201	SD245	3	2	11	10	12	99	1	Panel	29-Aug	7-Sep						
2016	16A1202	IL11D	3	2	11	9	12	99	1	Panel	26-Aug	26-Aug						
2016	16A1203	ILB5765	3	2	11	8	12	99	1	Panel	30-Aug	30-Aug						
2016	16A1204	Check3	3	2	11	7	12	3	0	Check	19-Aug	20-Aug						
2016	16A1205	W6728	3	2	11	6	12	99	1	Panel	15-Aug	17-Aug						
2016	16A1206	FILL	3	2	11	5	12	99	1	Check	15-Aug	20-Aug						
2016	16A1207	Wuh07481i	3	2	11	4	12	99	1	Panel	15-Aug	16-Aug						
2016	16A1208	C27red	3	2	11	3	12	99	1	Panel	15-Aug	15-Aug						
2016	16A1209	Wh09137R	3	2	11	2	12	99	1	Panel	6-Aug	6-Aug						
2016	16A1210	Ia45-1	3	2	11	1	12	99	1	Panel	17-Aug	18-Aug						
2016	16A1211	Check3	3	2	12	1	11	3	0	Check	17-Aug	18-Aug						
2016	16A1212	IL661a	3	2	12	2	11	99	1	Panel	9-Aug	10-Aug						
2016	16A1213	C68	3	2	12	3	11	99	1	Panel	13-Aug	17-Aug						
2016	16A1214	Ma5125	3	2	12	4	11	99	1	Panel	9-Aug	11-Aug						
2016	16A1215	Wh10802R	3	2	12	5	11	99	1	Panel	9-Aug	11-Aug						
2016	16A1216	C42	3	2	12	6	11	99	1	Panel	15-Aug	16-Aug						
2016	16A1217	Wuh09144i	3	2	12	7	11	99	1	Panel	10-Aug	12-Aug						
2016	16A1218	IL1171	3	2	12	8	11	99	1	Panel	10-Aug	11-Aug						
2016	16A1219	Wh00051	3	2	12	9	11	99	1	Panel	30-Aug	30-Aug						
2016	16A1220	C31	3	2	12	10	11	99	1	Panel	9-Aug	10-Aug						
2016	16A1221	W5552	3	2	12	11	11	99	1	Panel	9-Aug	9-Aug						
2016	16A1222	Wh96015	3	2	12	12	11	99	1	Panel	20-Aug	23-Aug						
2016	16A1223	Wh00065	3	2	12	13	11	99	1	Panel	30-Aug	30-Aug						
2016	16A1224	C6A	3	2	12	14	11	99	1	Panel	13-Aug	15-Aug						
2016	16A1225	B5870	3	2	12	15	11	99	1	Panel	12-Aug	15-Aug						
2016	16A1226	Wuh08127i	3	2	12	16	11	99	1	Panel	10-Aug	11-Aug						
2016	16A1227	Wh00050	3	2	12	17	11	99	1	Panel	30-Aug	30-Aug						
2016	16A1228	Wh09117R	3	2	12	18	11	99	1	Panel	10-Aug	12-Aug						
2016	16A1229	Check2	3	2	12	19	11	2	0	Check	15-Aug	16-Aug						
2016	16A1230	Wuh07183i	3	2	12	20	11	99	1	Panel	30-Aug	30-Aug						
2016	16A1231	EP61	3	2	12	21	11	99	1	Panel	10-Aug	17-Aug						
2016	16A1232	Wh09068	3	2	12	22	11	99	1	Panel	18-Aug	22-Aug						
2016	16A1233	Vineland576	3	2	13	22	10	99	1	Panel	19-Aug	23-Aug						
2016	16A1234	IL804a	3	2	13	21	10	99	1	Panel	30-Aug	30-Aug						
2016	16A1235	I45	3	2	13	20	10	99	1	Panel	1-Sep	7-Sep						
2016	16A1236	Wh10163	3	2	13	19	10	99	1	Panel	29-Aug	30-Aug						
2016	16A1237	Wh09141R	3	2	13	18	10	99	1	Panel	26-Aug	7-Sep						
2016	16A1238	Check3	3	2	13	17	10	3	0	Check	24-Aug	29-Aug						
2016	16A1239	IL112t	3	2	13	16	10	99	1	Panel	25-Aug	26-Aug						
2016	16A1240	Check2	3	2	13	15	10	2	0	Check	29-Aug	Not Silking						
2016	16A1241	Wh10080	3	2	13	14	10	99	1	Panel	30-Aug	30-Aug						
2016	16A1242	IL789b	3	2	13	13	10	99	1	Panel	24-Aug	29-Aug						
2016	16A1243	IL799b	3	2	13	12	10	99	1	Panel	NA	NA						
2016	16A1244	P39M94	3	2	13	11	10	99	1	Panel	19-Aug	25-Aug						
2016	16A1245	IL442a	3	2	13	10	10	99	1	Panel	23-Aug	25-Aug						
2016	16A1246	MDM-18	3	2	13	9	10	99	1	Panel	26-Aug	29-Aug						
2016	16A1247	IL673a	3	2	13	8	10	99	1	Panel	30-Aug	30-Aug						
2016	16A1248	Ia453	3	2	13	7	10	99	1	Panel	24-Aug	29-Aug						
2016	16A1249	Wuh07177i	3	2	13	6	10	99	1	Panel	17-Aug	17-Aug						
2016	16A1250	Wh1095407-2	3	2	13	5	10	99	1	Panel	13-Aug	15-Aug						
2016	16A1251	IL788a	3	2	13	4	10	99	1	Panel	17-Aug	18-Aug						
2016	16A1252	P39(New)	3	2	13	3	10	99	1	Panel	13-Aug	16-Aug						
2016	16A1253	IL744a	3	2	13	2	10	99	1	Panel	29-Aug	29-Aug						
2016	16A1254	IL13B	3	2	13	1	10	99	1	Panel	30-Aug	30-Aug						
2016	16A1255	W5579	3	2	14	1	9	99	1	Panel	18-Aug	18-Aug						
2016	16A1256	Wuh09191i	3	2	14	2	9	99	1	Panel	15-Aug	17-Aug						
2016	16A1257	W6757	3	2	14	3	9	99	1	Panel	15-Aug	15-Aug						
2016	16A1258	Wuh07182i	3	2	14	4	9	99	1	Panel	6-Aug	10-Aug						
2016	16A1259	Wuh09170i	3	2	14	5	9	99	1	Panel	30-Aug	30-Aug						
2016	16A1260	Me1	3	2	14	6	9	99	1	Panel	11-Aug	11-Aug						
2016	16A1261	Wh09083	3	2	14	7	9	99	1	Panel	11-Aug	15-Aug						
2016	16A1262	Check2	3	2	14	8	9	2	0	Check	1-Sep	1-Sep						
2016	16A1263	P51	3	2	14	9	9	99	1	Panel	22-Aug	24-Aug						
2016	16A1264	M45	3	2	14	10	9	99	1	Panel	11-Aug	11-Aug						
2016	16A1265	Check3	3	2	14	11	9	3	0	Check	30-Aug	30-Aug						
2016	16A1266	We10401	3	2	14	12	9	99	1	Panel	30-Aug	30-Aug						
2016	16A1267	Ia2132	3	2	14	13	9	99	1	Panel	22-Aug	26-Aug						
2016	16A1268	IL803a	3	2	14	14	9	99	1	Panel	30-Aug	30-Aug						
2016	16A1269	Wuh09150i	3	2	14	15	9	99	1	Panel	30-Aug	30-Aug						
2016	16A1270	Wh09033	3	2	14	16	9	99	1	Panel	30-Aug	30-Aug						
2016	16A1271	Wu00801	3	2	14	17	9	99	1	Panel	25-Aug	29-Aug						
2016	16A1272	A15	3	2	14	18	9	99	1	Panel	16-Aug	16-Aug						
2016	16A1273	C23	3	2	14	19	9	99	1	Panel	29-Aug	29-Aug						
2016	16A1274	Wh98044	3	2	14	20	9	99	1	Panel	30-Aug	30-Aug						
2016	16A1275	MDM-23	3	2	14	21	9	99	1	Panel	25-Aug	25-Aug						
2016	16A1276	Wh07165R	3	2	14	22	9	99	1	Panel	30-Aug	30-Aug						
2016	16A1277	Check2	3	2	15	22	8	2	0	Check	20-Aug	22-Aug						
2016	16A1278	We08414a	3	2	15	21	8	99	1	Panel	30-Aug	30-Aug						
2016	16A1279	Wuh09174i	3	2	15	20	8	99	1	Panel	20-Aug	22-Aug						
2016	16A1280	Wh09061	3	2	15	19	8	99	1	Panel	17-Aug	19-Aug						
2016	16A1281	IL18b	3	2	15	18	8	99	1	Panel	23-Aug	29-Aug						
2016	16A1282	Ia4189	3	2	15	17	8	99	1	Panel	22-Aug	25-Aug						
2016	16A1283	P14	3	2	15	16	8	99	1	Panel	19-Aug	24-Aug						
2016	16A1284	Wh10110R	3	2	15	15	8	99	1	Panel	10-Aug	10-Aug						
2016	16A1285	Wu00802	3	2	15	14	8	99	1	Panel	25-Aug	29-Aug						
2016	16A1286	Wu99823	3	2	15	13	8	99	1	Panel	16-Aug	16-Aug						
2016	16A1287	Wh07020a	3	2	15	12	8	99	1	Panel	15-Aug	15-Aug						
2016	16A1288	IL393a	3	2	15	11	8	99	1	Panel	29-Aug	29-Aug						
2016	16A1289	EP84	3	2	15	10	8	99	1	Panel	22-Aug	22-Aug						
2016	16A1290	A10579	3	2	15	9	8	99	1	Panel	19-Aug	19-Aug						
2016	16A1291	Wh10049R	3	2	15	8	8	99	1	Panel	15-Aug	15-Aug						
2016	16A1292	R825	3	2	15	7	8	99	1	Panel	15-Aug	11-Aug						
2016	16A1293	2	3	2	15	6	8	99	1	Panel	15-Aug	17-Aug						
2016	16A1294	SD829	3	2	15	5	8	99	1	Panel	13-Aug	15-Aug						
2016	16A1295	Wh09087	3	2	15	4	8	99	1	Panel	Not Anthesis	29-Aug						
2016	16A1296	Check3	3	2	15	3	8	3	0	Check	19-Aug	19-Aug						
2016	16A1297	C65	3	2	15	2	8	99	1	Panel	18-Aug	23-Aug						
2016	16A1298	C22	3	2	15	1	8	99	1	Panel	15-Aug	16-Aug						
2016	16A1299	W1736	3	2	16	1	7	99	1	Panel	24-Aug	24-Aug						
2016	16A1300	Check3	3	2	16	2	7	3	0	Check	25-Aug	26-Aug						
2016	16A1301	Me244-wb	3	2	16	3	7	99	1	Panel	11-Aug	16-Aug						
2016	16A1302	Wh93006	3	2	16	4	7	99	1	Panel	10-Aug	10-Aug						
2016	16A1303	Wuh09098i	3	2	16	5	7	99	1	Panel	30-Aug	11-Aug						
2016	16A1304	Me121-wb	3	2	16	6	7	99	1	Panel	17-Aug	20-Aug						
2016	16A1305	Wh05070a	3	2	16	7	7	99	1	Panel	29-Aug	29-Aug						
2016	16A1306	We02404	3	2	16	8	7	99	1	Panel	17-Aug	19-Aug						
2016	16A1307	EP58	3	2	16	9	7	99	1	Panel	16-Aug	16-Aug						
2016	16A1308	Wh96034	3	2	16	10	7	99	1	Panel	30-Aug	30-Aug						
2016	16A1309	IL731a	3	2	16	11	7	99	1	Panel	1-Sep	7-Sep						
2016	16A1310	MDM-8	3	2	16	12	7	99	1	Panel	29-Aug	29-Aug						
2016	16A1311	S43	3	2	16	13	7	99	1	Panel	15-Aug	15-Aug						
2016	16A1312	Wuh98032	3	2	16	14	7	99	1	Panel	10-Aug	10-Aug						
2016	16A1313	Wh05081a	3	2	16	15	7	99	1	Panel	25-Aug	26-Aug						
2016	16A1314	A685	3	2	16	16	7	99	1	Panel	24-Aug	25-Aug						
2016	16A1315	Check2	3	2	16	17	7	2	0	Check	19-Aug	22-Aug						
2016	16A1316	Ia45-3	3	2	16	18	7	99	1	Panel	22-Aug	22-Aug						
2016	16A1317	A686	3	2	16	19	7	99	1	Panel	25-Aug	26-Aug						
2016	16A1318	Ia2003	3	2	16	20	7	99	1	Panel	17-Aug	17-Aug						
2016	16A1319	IaEV3015	3	2	16	21	7	99	1	Panel	20-Aug	20-Aug						
2016	16A1320	Wuh07466i	3	2	16	22	7	99	1	Panel	20-Aug	23-Aug						
2016	16A1321	CTS6-1	3	2	17	22	6	99	1	Panel	30-Aug	30-Aug						
2016	16A1322	Check2	3	2	17	21	6	2	0	Check	1-Sep	1-Sep						
2016	16A1323	Check3	3	2	17	20	6	3	0	Check	12-Aug	13-Aug						
2016	16A1324	Wh10804R	3	2	17	19	6	99	1	Panel	30-Aug	30-Aug						
2016	16A1325	IaEV191	3	2	17	18	6	99	1	Panel	11-Aug	13-Aug						
2016	16A1326	Ia2256	3	2	17	17	6	99	1	Panel	11-Aug	19-Aug						
2016	16A1327	Wh08042	3	2	17	16	6	99	1	Panel	11-Aug	12-Aug						
2016	16A1328	MDM-20	3	2	17	15	6	99	1	Panel	15-Aug	15-Aug						
2016	16A1329	P39M96	3	2	17	14	6	99	1	Panel	15-Aug	13-Aug						
2016	16A1330	EP83	3	2	17	13	6	99	1	Panel	15-Aug	16-Aug						
2016	16A1331	IL772a	3	2	17	12	6	99	1	Panel	30-Aug	30-Aug						
2016	16A1332	P39LE-253	3	2	17	11	6	99	1	Panel	10-Aug	12-Aug						
2016	16A1333	IL200e	3	2	17	10	6	99	1	Panel	15-Aug	15-Aug						
2016	16A1334	IL729a	3	2	17	9	6	99	1	Panel	10-Aug	12-Aug						
2016	16A1335	NJ112	3	2	17	8	6	99	1	Panel	5-Aug	6-Aug						
2016	16A1336	Wh08091	3	2	17	7	6	99	1	Panel	30-Aug	30-Aug						
2016	16A1337	IL21f	3	2	17	6	6	99	1	Panel	30-Aug	30-Aug						
2016	16A1338	P39LE-3502:61	3	2	17	5	6	99	1	Panel	1-Sep	29-Aug						
2016	16A1339	Wuh07429i	3	2	17	4	6	99	1	Panel	9-Aug	10-Aug						
2016	16A1340	IL761a	3	2	17	3	6	99	1	Panel	16-Aug	16-Aug						
2016	16A1341	Wh05051	3	2	17	2	6	99	1	Panel	5-Aug	6-Aug						
2016	16A1342	Wuh09183i	3	2	17	1	6	99	1	Panel	5-Aug	9-Aug						
2016	16A1343	IL802b	3	3	18	1	5	99	1	Panel	25-Aug	25-Aug						
2016	16A1344	IL86e	3	3	18	2	5	99	1	Panel	23-Aug	24-Aug						
2016	16A1345	IL699e	3	3	18	3	5	99	1	Panel	10-Aug	10-Aug						
2016	16A1346	T35	3	3	18	4	5	99	1	Panel	22-Aug	23-Aug						
2016	16A1347	C81	3	3	18	5	5	99	1	Panel	11-Aug	15-Aug						
2016	16A1348	DF14	3	3	18	6	5	99	1	Panel	29-Aug	29-Aug						
2016	16A1349	OH7B	3	3	18	7	5	99	1	Panel	NA	NA						
2016	16A1350	Check3	3	3	18	8	5	3	0	Check	16-Aug	17-Aug						
2016	16A1351	Hi82c1	3	3	18	9	5	99	1	Panel	7-Sep	7-Sep						
2016	16A1352	IL14b	3	3	18	10	5	99	1	Panel	30-Aug	30-Aug						
2016	16A1353	T62s	3	3	18	11	5	99	1	Panel	NA	NA						
2016	16A1354	IL366a	3	3	18	12	5	99	1	Panel	29-Aug	30-Aug						
2016	16A1355	675A	3	3	18	13	5	99	1	Panel	24-Aug	25-Aug						
2016	16A1356	IL323a	3	3	18	14	5	99	1	Panel	Not Anthesis	17-Aug						
2016	16A1357	IL543c	3	3	18	15	5	99	1	Panel	26-Aug	7-Sep						
2016	16A1358	T20	3	3	18	16	5	99	1	Panel	NA	NA						
2016	16A1359	Wh10006R	3	3	18	17	5	99	1	Panel	30-Aug	30-Aug						
2016	16A1360	Check4	3	3	18	18	5	4	0	Check	29-Aug	29-Aug						
2016	16A1361	Ia2256B	3	3	18	19	5	99	1	Panel	29-Aug	1-Sep						
2016	16A1362	IL369b	3	3	18	20	5	99	1	Panel	25-Aug	25-Aug						
2016	16A1363	IL31a	3	3	18	21	5	99	1	Panel	26-Aug	29-Aug						
2016	16A1364	Ia2730	3	3	18	22	5	99	1	Panel	24-Aug	29-Aug						
2016	16A1365	IL793a	3	3	19	22	4	99	1	Panel	25-Aug	26-Aug						
2016	16A1366	Wh95016a	3	3	19	21	4	99	1	Panel	11-Aug	12-Aug						
